Topic Code,Topic Name,Topic Description,Variable Code,Variable Name
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000043,Macedon_G
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000044,Macedon_H
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000045,Macedon_J
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000046,Macedon_K
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000047,Macedon_L
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000048,Glengormley_Urban_A
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000049,Glengormley_Urban_B
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000050,Glengormley_Urban_C
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000051,Glengormley_Urban_D
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000052,Glengormley_Urban_E
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000053,Glengormley_Urban_F
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000054,Glengormley_Urban_G
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000055,Glengormley_Urban_H
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000056,Glengormley_Urban_J
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000057,Glengormley_Urban_K
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000058,Glengormley_Urban_L
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000059,Airport_A
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000060,Airport_B
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000061,Airport_C
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000062,Airport_D
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000063,Airport_E
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000064,Airport_F
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000065,Airport_G
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000066,Airport_H
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000067,Airport_J
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000068,Armagh_A
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000069,Armagh_B
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000070,Armagh_C
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000071,Armagh_D
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000072,Armagh_E
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000073,Armagh_F
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000074,Armagh_G
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000075,Armagh_H
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000076,Armagh_J
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000077,Armagh_K
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000078,Armagh_L
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000079,Portadown_A
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000080,Portadown_B
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000081,Portadown_C
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000082,Portadown_D
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000083,Portadown_E
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000084,Portadown_F
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000085,Portadown_G
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000086,Portadown_H
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000087,Portadown_J
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000088,Portadown_K
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000089,Portadown_L
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000090,Portadown_N
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000091,Portadown_P
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000092,Portadown_Q
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000093,Portadown_R
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000094,Craigavon_A
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000095,Craigavon_B
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000096,Craigavon_C
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000097,Craigavon_D
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000098,Craigavon_E
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000099,Craigavon_F
SDZ21,Census 2021 Super Data Zone,These 850 Super Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Super Data Zones nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N21000100,Craigavon_G
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000001,ANTRIM
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000003,CRUMLIN
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000010,RANDALSTOWN
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000022,BALLYGOWAN
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000028,COMBER
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000030,DONAGHADEE
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000040,NEWTOWNARDS
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000041,PORTAFERRY
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000051,ARMAGH
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000089,RICHHILL
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000093,TANDRAGEE
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000098,AHOGHILL
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000099,BALLYMENA
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000100,BROUGHSHANE
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000103,CULLYBACKEY
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000109,BALLYMONEY
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000131,BANBRIDGE
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000135,"DROMORE (ARMAGH CITY, BANBRIDGE and CRAIGAVON LGD)"
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000151,BELFAST CITY
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000153,CARRICKFERGUS
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000157,WHITEHEAD
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000159,CARRYDUFF
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000162,METROPOLITAN CASTLEREAGH
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000173,COLERAINE
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000183,PORTRUSH
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000184,PORTSTEWART
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000193,COOKSTOWN
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000218,CRAIGAVON URBAN AREA including AGHACOMMON
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000235,WARINGSTOWN
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000243,DERRY CITY
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000244,EGLINTON
